"Country","Name","Url"
"TR","Trabzon Buyuksehir Belediyesi TV (1080p)","https://tv191.radyotelekom.com.tr:3612/stream/play.m3u8"
"TR","TRT 1 (1080p)","https://tv-trt1.medya.trt.com.tr/master.m3u8"
"TR","TRT 3 (720p)","https://tv-trt3.live.trt.com.tr/master.m3u8"
"TR","TRT Arabi (1080p) [Not 24/7]","https://tv-trtarabi.medya.trt.com.tr/master.m3u8"
"TR","TRT Avaz (720p)","https://tv-trtavaz.medya.trt.com.tr/master.m3u8"
"TR","TRT Belgesel (720p)","https://tv-trtbelgesel.medya.trt.com.tr/master.m3u8"
"TR","TRT 脟ocuk (720p)","https://tv-trtcocuk.medya.trt.com.tr/master.m3u8"
"TR","TRT Diyanet 脟ocuk (720p)","https://tv-trtdiyanetcocuk.medya.trt.com.tr/master.m3u8"
"TR","TRT EBA Ilkokul (720p)","https://tv-e-okul00.medya.trt.com.tr/master.m3u8"
"TR","TRT EBA Lise (720p)","https://tv-e-okul02.medya.trt.com.tr/master.m3u8"
"TR","TRT EBA Ortaokul (720p)","https://tv-e-okul01.medya.trt.com.tr/master.m3u8"
"TR","TRT Haber (720p)","https://tv-trthaber.medya.trt.com.tr/master.m3u8"
"TR","TRT Kurd卯 (720p)","https://tv-trtkurdi.medya.trt.com.tr/master.m3u8"
"TR","TRT M眉zik (720p)","https://tv-trtmuzik.medya.trt.com.tr/master.m3u8"
"TR","TRT Spor (1080p) [Geo-blocked]","https://tv-trtspor1.medya.trt.com.tr/master.m3u8"
"TR","TRT Spor Yildiz (1080p) [Geo-blocked]","https://tv-trtspor2.medya.trt.com.tr/master.m3u8"
"TR","TRT T眉rk (720p)","https://tv-trtturk.medya.trt.com.tr/master.m3u8"
"TR","TRT World (1080p) [Not 24/7]","https://tv-trtworld.medya.trt.com.tr/master.m3u8"
"TR","TRT Muzik","https://stream8.cinerama.uz/1208/tracks-v1a1/mono.m3u8"
"AE","Sharjah Sports (1080p) [Geo-blocked]","https://svs.itworkscdn.net/smc4sportslive/smc4tv.smil/playlist.m3u8"
"AE","Sky News Arabia (Portrait) (1280p) [Not 24/7]","https://stream.skynewsarabia.com/vertical/vertical.m3u8"
"AE","Dubai TV International (1080p)","http://185.9.2.18/chid_139/index.m3u8"
"AE","Abu Dhabi TV","http://185.9.2.18/chid_326/index.m3u8"
"QA","Al Jazeera (1080p)","https://live-hls-apps-aja-fa.getaj.net/AJA/01.m3u8"
"QA","Al Jazeera (1080p)","https://live-hls-apps-aja-fa.getaj.net/AJA/index.m3u8"
"QA","Al Jazeera (1080p)","https://live-hls-apps-aja-v3-fa.getaj.net/AJA/index.m3u8"
"QA","Al Jazeera (1080p)","https://live-hls-web-aja-fa.thehlive.com/AJA/index.m3u8"
"QA","Al Jazeera 2 (1080p)","https://live-hls-web-aja2-gcp.thehlive.com/AJA2/index.m3u8"
"QA","Al Jazeera Arabic (1080p)","https://live-hls-v3-aja.getaj.net/AJA-V3/index.m3u8"
"QA","Al Jazeera Arabic (1080p)","https://live-hls-web-aja.getaj.net/AJA/index.m3u8"
"QA","Al Jazeera Documentary (1080p) [Geo-blocked]","https://live-hls-apps-ajd-fa.getaj.net/AJD/index.m3u8"
"QA","Al Jazeera Documentary (1080p) [Geo-blocked]","https://live-hls-apps-ajd-v3-fa.getaj.net/AJD/index.m3u8"
"QA","Al Jazeera Documentary (1080p) [Geo-blocked]","https://live-hls-web-ajd-fa.thehlive.com/AJD/index.m3u8"
"QA","Al Jazeera Documentary (1080p) [Geo-blocked]","https://live-hls-web-ajd.getaj.net/AJD/index.m3u8"
"QA","Al Jazeera English (1080p)","https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8"
"QA","Al Jazeera English (1080p)","https://live-hls-apps-aje-v3-fa.getaj.net/AJE/index.m3u8"
"QA","Al Jazeera English (1080p)","https://live-hls-web-aje-fa.thehlive.com/AJE/index.m3u8"
"QA","Al Jazeera English","https://cdn-7.pishow.tv/live/429/master.m3u8"
"QA","Al Jazeera English","https://d1cy85syyhvqz5.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/aljazeeraLive/AJE/index.m3u8"
"QA","Al Jazeera Mubasher (1080p)","https://live-hls-apps-ajm-fa.getaj.net/AJM/index.m3u8"
"QA","Al Jazeera Mubasher (1080p)","https://live-hls-apps-ajm-v3-fa.getaj.net/AJM/index.m3u8"
"QA","Al Jazeera Mubasher (1080p)","https://live-hls-web-ajm-fa.thehlive.com/AJM/index.m3u8"
"QA","Al Jazeera Mubasher (1080p)","https://live-hls-web-ajm.getaj.net/AJM/index.m3u8"
"QA","Al Jazeera Mubasher 24 (1080p)","https://live-hls-apps-ajm24-fa.getaj.net/AJM24/index.m3u8"
"QA","Al Jazeera Mubasher 24 (1080p)","https://live-hls-web-ajm24-fa.getaj.net/AJM24/index.m3u8"
"QA","Al Jazeera Mubasher 24 (1080p)","https://live-hls-web-ajm24-fa.thehlive.com/AJM24/index.m3u8"
"QA","Al Jazeera Mubasher Broadcast 2 (1080p)","https://live-hls-apps-ajm2-fa.getaj.net/AJM2/index.m3u8"
"QA","Al Jazeera Mubasher Broadcast 2 (1080p)","https://live-hls-web-ajm2-fa.getaj.net/AJM2/index.m3u8"
"QA","Al Jazeera Mubasher Broadcast 2 (1080p)","https://live-hls-web-ajm2-fa.thehlive.com/AJM2/index.m3u8"
"QA","Alkass Five (1080p)","https://liveeu-gcp.alkassdigital.net/alkass5-p/main.m3u8"
"QA","Alkass Four (1080p)","https://liveeu-gcp.alkassdigital.net/alkass4-p/main.m3u8"
"QA","Alkass One (1080p)","https://liveeu-gcp.alkassdigital.net/alkass1-p/main.m3u8"
"QA","Alkass Seven (1080p)","https://liveeu-gcp.alkassdigital.net/alkass7-p/main.m3u8"
"QA","Alkass SHOOF (1080p)","https://liveeu-gcp.alkassdigital.net/shooflive/main.m3u8"
"QA","Alkass SHOOF 2 (1080p)","https://liveeu-gcp.alkassdigital.net/shooflive2/main.m3u8"
"QA","Alkass Six (1080p)","https://liveeu-gcp.alkassdigital.net/alkass6-p/main.m3u8"
"QA","Alkass Three (1080p)","https://liveeu-gcp.alkassdigital.net/alkass3-p/main.m3u8"
"QA","Alkass Three (720p)","https://streamer2.qna.org.qa/148161470_live/148161470_296.sdp/playlist.m3u8"
"QA","Alkass Two (1080p)","https://liveeu-gcp.alkassdigital.net/alkass2-p/main.m3u8"
"NL","HTR TV (720p)","https://ms7.mx-cd.net/tv/286-3043214/HTR_Media_TV.smil/playlist.m3u8"
"NL","Omroep Hoeksche Waard (480p)","https://ms2.mx-cd.net/tv/272-2641704/Hoeksche_Waard_TV.smil/playlist.m3u8"
"NL","Omroep Lingewaard (720p)","https://highvolume02.streampartner.nl/omroeplingewaard_1/omroeplingewaard_1/playlist.m3u8"
"NL","袛芯卸写褜 (1080p) [Geo-blocked]","https://wl.tvrain.tv/transcode/ngrp:ses_all/playlist.m3u8"
"PL","Bialogardzka Telewizja Kablowa (1080p)","https://bsmbialogard.pl/live/index.m3u8"
"PL","Polsat Sport 1 (1080p) [Geo-blocked]","http://cdn-s-lb2.pluscdn.pl/lv/1544303/939/dash/7f74b079/live.mpd"
"PL","Polsat Sport Premium 1","https://test.946985.filegear-sg.me/proxy/2d01a86f2b919823"
"PL","Polsat Sport Premium 2","https://test.946985.filegear-sg.me/proxy/0d12c4e1bf16ebac"
"PL","TVP Sport (1080p)","https://estreams.tv.nej.cz/dash/CH_TVP_SPORT_Portable.ism/playlist.mpd"
"PL","TVP Sport (1080p)","https://srv7.flussonic111.com/PL_TVP_SPORT_HD/index.m3u8"
"PL","TVP Sport (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7280/index.m3u8"
"PL","Polsat Sport 1 (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7296/index.m3u8"
"PL","Polsat Sport 2 (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7310/index.m3u8"
"PL","Polsat Sport 3 (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7303/index.m3u8"
"PL","Polsat Sport Fight (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7311/index.m3u8"
"PL","Polsat Sport Premium 1 (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7304/index.m3u8"
"PL","Polsat Sport Premium 2 (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/7305/index.m3u8"
"PL","Sport Klub (1080p) [Not 24/7]","http://88b9da48.kazmazpaz.ru/iptv/XVU58NBPX2LUMP/2521/index.m3u8"
"PL","Polsat Sport Premium 1 (1080p)","http://91.146.94.234:10001/play/a05a"
"PL","Polsat Sport Premium 2 (1080p)","http://91.146.94.234:10001/play/a05b"
"PL","Polsat Sport Extra 1 (1080p)","http://91.146.94.234:10001/play/a07r"
"PL","Polsat Sport Extra 2 (1080p)","http://91.146.94.234:10001/play/a07s"
"PL","Polsat Sport Extra 3 (1080p)","http://91.146.94.234:10001/play/a07a"
"PL","Polsat Sport Extra 4 (1080p)","http://91.146.94.234:10001/play/a07b"
"RU","袗褋褌褉邪褏邪薪褜.Ru Sport (720p)","https://streaming.astrakhan.ru/astrakhanrusporthd/playlist.m3u8"
"RU","viju+ Sport","https://stream8.cinerama.uz/1229/tracks-v1a1/mono.m3u8"
"IN","Chardikla Gurbaani TV (1080p)","https://chardikalatimestv.gigabitcdn.net/in-chardikala/chardikala-gurbani-tv/playlist.m3u8"
"IN","Chardikla Time TV (1080p)","https://chardikalagurbanitv.gigabitcdn.net/in-chardikala/chardikala-timetv/playlist.m3u8"
"IN","Chardikla Time TV","https://cdn-4.pishow.tv/live/1627/master.m3u8"
"IN","Chardikla Time TV North America (1080p)","https://chardikalanorthamerica.gigabitcdn.net/in-chardikala/chardikala-north-usa/playlist.m3u8"
"IN","DD Sports SD (720p)","http://103.213.31.109:90/ZeeAnmolCinema2/playlist.m3u8"
"IN","Divyavani TV (576p)","https://mumbai-edge.smartplaytv.in/Divyavani/index.m3u8"
"IN","Hamdard TV (1080p)","https://tv.hamdardtv.com/hamdard/index.m3u8"
"IN","Ishwar Bhakti TV (720p)","https://6n3yow8pl9ok-hls-live.5centscdn.com/ishwartvlive/tv.stream/playlist.m3u8"
"IN","Ishwar Bhakti TV","https://cdn-2.pishow.tv/live/1464/master.m3u8"
"IN","Jothi TV (1080p)","http://103.154.3.101:5001/live/2768.m3u8"
"IN","Khabrain Abhi Tak (396p)","https://d1msejlow1t3l4.cloudfront.net/fta/khabreinabhitak/playlist.m3u8"
"IN","Nambikkai TV (576p)","https://mumt02.tangotv.in/NAMBIKKAITV/index.m3u8"
"IN","Nambikkai TV","https://cdn-3.pishow.tv/live/1389/master.m3u8"
"IN","Namdhari (404p) [Not 24/7]","https://namdhari.tv/live/sbs1.m3u8"
"IN","Oli TV (1080p)","https://live.olidigital.in/olitv/olitv/index.m3u8"
"IN","Puthiya Thalaimurai (576p)","https://segment.yuppcdn.net/240122/puthiya/playlist.m3u8"
"IN","Puthiya Thalaimurai","https://cdn-3.pishow.tv/live/1261/master.m3u8"
"IN","Safari TV (480p) [Not 24/7]","https://j78dp346yq5r-hls-live.5centscdn.com/safari/live.stream/playlist.m3u8"
"IN","Safari TV","https://cdn-6.pishow.tv/live/1513/master.m3u8"
"IN","Sai TV (576p)","https://mumt03.tangotv.in/SAITVTAMILDEVOTIONAL/index.m3u8"
"IN","Sai TV","https://cdn-3.pishow.tv/live/1235/master.m3u8"
"IN","Sakshi TV (576p)","https://yuppmedtaorire.akamaized.net/v1/master/a0d007312bfd99c47f76b77ae26b1ccdaae76cb1/sakshi_nim_https/240122/sakshi/playlist.m3u8"
"IN","Sakshi TV","https://cdn-1.pishow.tv/live/409/master.m3u8"
"IN","Shalini TV (576p)","https://stream.singamcloud.in/shalinitv/shalinitv/index.m3u8"
"IN","Sirippoli TV (576p)","http://ptuf.ridsys.in/riptv/live/KALAIGNAR_SIRIPOLI/index.m3u8"
"IN","Sirippoli TV (576p)","https://segment.yuppcdn.net/240122/siripoli/playlist.m3u8"
"IN","Sony Sports Ten 3 Hindi (576p)","http://103.229.254.25:7001/play/a09q/index.m3u8"
"IN","Star Sports 1 (720p)","https://tvsen7.aynaott.com/sspts1/index.m3u8"
"IN","Star Sports 1 HD (1080p)","http://103.253.18.58:8000/play/a00m"
"IN","Star Sports 1 Hindi (576p)","http://103.253.18.58:8000/play/a03o"
"IN","Star Sports 2 HD (720p)","https://tvsen7.aynaott.com/ssport2hd/index.m3u8"
"IN","Star Sports 2 Hindi HD (1080p)","http://103.157.248.140:8000/play/a01m/index.m3u8"
"IN","Subharti TV (576p)","https://mumt04.tangotv.in/SUBHARTITV/index.m3u8"
"IN","Sai TV","https://account31.livebox.co.in/saitvhls/live.m3u8"
"IN","Kairali TV (576p)","https://mumt01.tangotv.in/O5aw8Zn3KAIRALI/index.m3u8"
"IN","Puthiya Thalaimurai (576p)","https://mumt07.tangotv.in/zHjX9OFlPUTHIYAEXPRESS/index.m3u8"
"IN","Unite8 Sports 2 HD","https://mini.allinonereborn.fun/tata.php?id=11624"
"IN","DD Sports SD (576p)","https://trs1.aynaott.com/ddsports/index.m3u8"
"CZ","膶T Sport (720p)","http://88.212.15.19/live/test_ctsport_25p/playlist.m3u8"
"CZ","Sporty TV","https://dash2.antik.sk/live/sporty_tv/index.m3u8"
"SK",":艩port (1080p)","http://88.212.15.27/live/test_rtvs_sport_hevc/playlist.m3u8"
"HU","Bajai TV (720p)","https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8"
"HU","Gy枚ngy枚si TV (576p)","https://cloudfront41.lexanetwork.com:1344/relay02/livestream005.sdp/playlist.m3u8"
"HU","H茅v铆zi TV (1080p)","https://cloudfront44.lexanetwork.com:1344/relay03/livestream003.sdp/playlist.m3u8"
"HU","J谩szs谩gi T茅rs茅gi TV (440p)","https://cloudfront44.lexanetwork.com:1344/relay01/broadcast007.sdp/playlist.m3u8"
"HU","Kecskemeti TV (416p) [Not 24/7]","http://rtmp1.40e.hu:8000/live/ktv.m3u8"
"HU","Kecskemeti TV (416p) [Not 24/7]","https://eurobioinvest.hu:444/live/ktv.m3u8"
"HU","M4 Sport","http://88.212.15.19/live/m4_hun/index.m3u8"
"HU","脫zdi V谩rosi TV (720p) [Not 24/7]","http://stream.nmih.hu:7980/live.m3u8"
"HU","Sport 1 (1280p)","http://46.149.191.217:9005/play/a017"
"HU","Tatai TV (1080p)","https://cloudfront44.lexanetwork.com:1344/relay01/broadcast006.sdp/playlist.m3u8"
"HU","Zalaegerszegi TV (360p)","https://cloudfront44.lexanetwork.com:1344/freerelay/zegtv.sdp/playlist.m3u8"
"HU","Sport 1","http://46.149.191.217:9018/play/a01d"
"HU","Sport 2","http://46.149.191.217:9018/play/a01e"
"GR","ERT Sports 1 (1080p)","http://hbbtvapp.ert.gr/stream.php/v/vid_ertsports_mpeg.2ts"
"GR","ERT Sports 2 (1080p)","http://hbbtvapp.ert.gr/stream.php/v/vid_ertplay2_mpeg.2ts"
"GR","Gnomi TV (1080p)","https://live.streams.ovh:8081/gnomitv/index.m3u8"
"GR","Kriti TV (1080p)","https://cretetvlive.siliconweb.com/cretetv/liveabr/playlist.m3u8"
"GR","Naftemporiki TV (1080p)","https://telmaco.ascdn.broadpeak.io/nafteboriki/default/index.m3u8"
"GR","Notioi TV (1080p)","https://srv.streamserver.gr:3451/stream/play.m3u8"
"GR","Samiaki TV (540p) [Not 24/7]","http://live.cast-control.eu:1935/samiaki/samiaki/playlist.m3u8"
"GR","Skai TV (720p)","http://skai-live-back.siliconweb.com/media/cambria4/index.m3u8"
"GR","Skai TV (720p)","http://skai-live.siliconweb.com/media/cambria4/index.m3u8"
"GR","TRT (720p)","https://av.hellasnet.tv/rst/trt/main_stream.m3u8"
"RO","AntenaSport (1280p) [Not 24/7]","https://hls.rundletv.eu.org/LIVE$AntenaSport/6.m3u8/Level/300720051?end=END&start=LIVE"
"RO","Ardeal TV (480p)","https://frn.rtsp.me/wzhx8pmNF7-kstp_J0AdjA/1695647213/hls/yZ9ED27Q.m3u8"
"RO","IasiTV Life (1080p) [Not 24/7]","https://tv.streambox.ro/hls/itv/index.m3u8"
"RO","Realitatea Sportiva (720p)","https://stream.realitatea.net/realitatea/sportiva_md/ts:playlist.m3u8"
"RO","TVR Craiova","https://tvr-craiova.lg.mncdn.com/tvrcraiova/smil:tvrcraiova.smil/chunklist_b5160000.m3u8"
"RO","TVR Sport","https://tvr-sport.lg.mncdn.com/tvrsport/smil:tvrsport.smil/chunklist_b5160000.m3u8"
"RO","Digi Sport 1 [Not 24/7]","http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/2523/index.m3u8"
"RO","Digi Sport 2 [Not 24/7]","http://315e5a5d.ottrast.com/iptv/MM4E93NGF5LADZ/2522/index.m3u8"
"RO","Digi Sport 3 [Not 24/7]","http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/2524/index.m3u8"
"RO","Digi Sport 4 [Not 24/7]","http://315e5a5d.ottrast.com/iptv/8XFKA8883W9M5K/2538/index.m3u8"
"RO","Digi Sport 1 HD","http://91.201.172.14:35005"
"RO","Digi Sport 2 HD","http://91.201.172.14:35006"
"UA","Channel 7 Ukraine (720p)","http://cdn10.live-tv.od.ua:8081/7tvod/7tvod-abr/7tvod/7tvod/playlist.m3u8"
"UA","Channel 7 Ukraine (720p)","https://cdn15.live-tv.cloud/ua_infinitas_tv/7tvod-abr/playlist.m3u8"
"UA","ITV (480p)","https://cdn10.live-tv.cloud/itvrv/abr-lq/playlist.m3u8"
"UA","ITV HD","http://cdn10.live-tv.od.ua:8081/itvrv/abr/playlist.m3u8"
"UA","Suspilne. Donbas","https://iptv.prosto.tv/ch191/tracks-v1a1/mono.m3u8?21yo=1&e=1783350581&id=742347&ip=178.136.40.86&live=1&secret=vu2y5m72&st=FOBLjQZsAj97omf627Quzg"
"UA","Suspilne. Ivano-Frankivsk (1080p)","https://iptv.prosto.tv/ch96/tracks-v1a1/mono.m3u8?21yo=0&e=1783094347&id=921239&ip=5.63.189.224&live=1&secret=z6vxuhnm&st=kGRjEFP8_5qe3vEINbXwBQ"
"UA","Suspilne. Kyiv (360p)","https://live-nstu.cdn-03.cosmonova.net.ua/mobile-app/main/nstu-kyiv/master.m3u8"
"UA","Suspilne. Lutsk","https://iptv.prosto.tv/ch222/tracks-v1a1/mono.m3u8?21yo=0&e=1783108254&id=921233&ip=178.136.40.86&live=1&secret=9szoe89y&st=xvdqQHExhHEv8FDqvbjDbg"
"UA","Suspilne. Lviv (1080p) [Not 24/7]","http://91.146.94.234:10001/play/a00l"
"UA","Suspilne. Mykolaiv (1080p)","https://iptv.prosto.tv/ch211/tracks-v1a1/mono.m3u8?21yo=0&e=1783194414&id=921239&ip=5.63.189.224&live=1&secret=f8z1l7gk&st=Lz1QtjfblUmkawUbk1Mx6w"
"UA","Suspilne. Rivne (1080p)","https://iptv.prosto.tv/ch229/tracks-v1a1/mono.m3u8?21yo=1&e=1783195240&id=921239&ip=5.63.189.224&live=1&secret=f8z1l7gk&st=4RqJ6hzZ9REJQe0f8U3fTw"
"UA","Suspilne. Sport","https://iptv.prosto.tv/ch112/tracks-v2a1/mono.m3u8?21yo=0&e=1783247457&id=921233&ip=178.136.40.86&live=1&secret=9szoe89y&st=jPS6nYqNZLDECF8uSDa74g"
"UA","Suspilne. Vinnytsia","https://iptv.prosto.tv/ch188/tracks-v1a1/mono.m3u8?21yo=0&e=1783247585&id=921233&ip=178.136.40.86&live=1&secret=9szoe89y&st=u4uN-dkUOQb4cDe7lNCaeg"
"UA","Suspilne. Zaporizhzhya (1080p)","https://iptv.prosto.tv/ch187/tracks-v1a1/mono.m3u8?21yo=1&e=1783094937&id=921239&ip=5.63.189.224&live=1&secret=z6vxuhnm&st=EzFtzQG2T03aIIo4Sdn-OQ"
"UA","Suspilne. Zhytomyr (1080p)","https://iptv.prosto.tv/ch183/tracks-v1a1/mono.m3u8?21yo=1&e=1783094567&id=921239&ip=5.63.189.224&live=1&secret=z6vxuhnm&st=eSKzulrNBzvGLO-irrW1Fg"
"UA","TBN 校泻褉邪褩薪邪 (720p)","https://5d23269b3ec0c.streamlock.net/WEB_Ukraine24/ngrp:Ukraine24.stream-adaptive/playlist.m3u8"
"UA","Telekanal RAI (480p)","https://stream.rai.ua/rai/stream.m3u8"
"UA","袧邪写懈褟/袧芯胁褘泄 泻邪薪邪谢 (576p) [Not 24/7]","http://nadiya.home-net.com.ua/mob/mystream.m3u8"
"UA","MEGOGO Sport [Geo-blocked]","http://471ccec7.tvclub.xyz/iptv/BUYS9YTNABMC25/31612/index.m3u8"
